,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
172,172,Hospitals,335377415990.44904,SB31,0.01880,0.21680,0.19731,0.20281,Structures,0.28452,0.18905,0.20710,0.28452,0.18905,0.20710,Nonresidential Buildings,0.03755,0.06333,0.05582,non-corporate,0.01069,0.01197,0.01156,0.05635,0.08213,0.07462,0.41528,0.32225,0.34537
173,173,Special care,75652337469.32381,SB32,0.01880,0.21680,0.19731,0.20281,Structures,0.28452,0.18905,0.20710,0.28452,0.18905,0.20710,Nonresidential Buildings,0.03755,0.06333,0.05582,non-corporate,0.01069,0.01197,0.01156,0.05635,0.08213,0.07462,0.41528,0.32225,0.34537
174,174,Lodging,333097535277.99927,SB41,0.02810,0.22227,0.20365,0.20893,Structures,0.30969,0.20887,0.22830,0.30969,0.20887,0.22830,Nonresidential Buildings,0.03892,0.06492,0.05735,non-corporate,0.01205,0.01356,0.01309,0.06702,0.09302,0.08545,0.41528,0.32225,0.34537
175,175,Air transportation,6522869098.21050,SB43,0.02370,0.21968,0.20065,0.20603,Structures,0.29801,0.19961,0.21841,0.29801,0.19961,0.21841,Nonresidential Buildings,0.03828,0.06417,0.05662,non-corporate,0.01141,0.01281,0.01237,0.06198,0.08787,0.08032,0.41528,0.32225,0.34537
176,176,Other transportation,1255401381.69733,SB45,0.02370,0.21968,0.20065,0.20603,Structures,0.29801,0.19961,0.21841,0.29801,0.19961,0.21841,Nonresidential Buildings,0.03828,0.06417,0.05662,non-corporate,0.01141,0.01281,0.01237,0.06198,0.08787,0.08032,0.41528,0.32225,0.34537
177,177,Warehouses,129247228809.67365,SC01,0.02250,0.21897,0.19983,0.20524,Structures,0.29475,0.19705,0.21567,0.29475,0.19705,0.21567,Nonresidential Buildings,0.03810,0.06396,0.05643,non-corporate,0.01123,0.01260,0.01217,0.06060,0.08646,0.07893,0.41528,0.32225,0.34537
178,178,Other commercial,167854351278.81033,SC02,0.02620,0.22115,0.20236,0.20768,Structures,0.30469,0.20490,0.22406,0.30469,0.20490,0.22406,Nonresidential Buildings,0.03864,0.06459,0.05704,non-corporate,0.01177,0.01324,0.01278,0.06484,0.09079,0.08324,0.41528,0.32225,0.34537
179,179,Multimerchandise shopping,242344895149.14993,SC03,0.02620,0.22115,0.20236,0.20768,Structures,0.30469,0.20490,0.22406,0.30469,0.20490,0.22406,Nonresidential Buildings,0.03864,0.06459,0.05704,non-corporate,0.01177,0.01324,0.01278,0.06484,0.09079,0.08324,0.41528,0.32225,0.34537
180,180,Food and beverage establishments,142536462117.35654,SC04,0.02620,0.22115,0.20236,0.20768,Structures,0.30469,0.20490,0.22406,0.30469,0.20490,0.22406,Nonresidential Buildings,0.03864,0.06459,0.05704,non-corporate,0.01177,0.01324,0.01278,0.06484,0.09079,0.08324,0.41528,0.32225,0.34537
181,181,Manufacturing,312763751530.29919,SI00,0.03140,0.22421,0.20590,0.21110,Structures,0.31820,0.21568,0.23555,0.31820,0.21568,0.23555,Nonresidential Buildings,0.03941,0.06548,0.05789,non-corporate,0.01254,0.01412,0.01364,0.07081,0.09688,0.08929,0.41528,0.32225,0.34537
182,182,Public safety,10144839642.98087,SO03,0.02370,0.21968,0.20065,0.20603,Structures,0.29801,0.19961,0.21841,0.29801,0.19961,0.21841,Nonresidential Buildings,0.03828,0.06417,0.05662,non-corporate,0.01141,0.01281,0.01237,0.06198,0.08787,0.08032,0.41528,0.32225,0.34537
183,183,Office,595428227074.33008,SOO1,0.02470,0.22027,0.20133,0.20669,Structures,0.30070,0.20174,0.22068,0.30070,0.20174,0.22068,Nonresidential Buildings,0.03842,0.06434,0.05679,non-corporate,0.01155,0.01298,0.01253,0.06312,0.08904,0.08149,0.41528,0.32225,0.34537
184,184,Medical buildings,100075071149.16150,SOO2,0.02470,0.22027,0.20133,0.20669,Structures,0.30070,0.20174,0.22068,0.30070,0.20174,0.22068,Nonresidential Buildings,0.03842,0.06434,0.05679,non-corporate,0.01155,0.01298,0.01253,0.06312,0.08904,0.08149,0.41528,0.32225,0.34537
185,185,Amusement and recreation,164426728047.59677,SB42,0.03000,0.18791,0.14949,0.16063,Structures,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.06032,0.08136,0.07526,1.00000,1.00000,1.00000
186,186,Local transit structures,2713917848.21348,SB44,0.02370,0.21968,0.20065,0.20603,Structures,0.29801,0.19961,0.21841,0.29801,0.19961,0.21841,Other Structures,0.03828,0.06417,0.05662,non-corporate,0.01141,0.01281,0.01237,0.06198,0.08787,0.08032,0.41528,0.32225,0.34537
187,187,Other land transportation,4956240890.77537,SB46,0.02370,0.18791,0.14949,0.16063,Structures,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.05402,0.07506,0.06896,1.00000,1.00000,1.00000
188,188,Farm,210718689416.34479,SN00,0.02390,0.18791,0.14949,0.16063,Structures,0.11388,-0.00000,0.02213,0.11388,-0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,-0.00000,0.00100,0.05422,0.07526,0.06916,1.00000,1.00000,1.00000
189,189,Water supply,17351319722.53933,SO01,0.02250,0.18791,0.14949,0.16063,Structures,0.11388,-0.00000,0.02213,0.11388,-0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,-0.00000,0.00100,0.05282,0.07386,0.06776,1.00000,1.00000,1.00000
190,190,Sewage and waste disposal,18704712570.43619,SO02,0.02250,0.18791,0.14949,0.16063,Structures,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.05282,0.07386,0.06776,1.00000,1.00000,1.00000
191,191,Highway and conservation and development,14651065465.73664,SO04,0.02250,0.18791,0.14949,0.16063,Structures,0.11388,-0.00000,0.02213,0.11388,-0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,-0.00000,0.00100,0.05282,0.07386,0.06776,1.00000,1.00000,1.00000
192,192,Mobile structures,3986455830.51417,SOMO,0.05560,0.18791,0.14949,0.16063,Structures,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.08592,0.10696,0.10086,1.00000,1.00000,1.00000
193,193,Other railroad,35355401893.73472,SU11,0.01760,0.18791,0.14949,0.16063,Structures,0.11388,-0.00000,0.02213,0.11388,-0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,-0.00000,0.00100,0.04792,0.06896,0.06286,1.00000,1.00000,1.00000
194,194,Track replacement,41586561300.32015,SU12,0.02490,0.18791,0.14949,0.16063,Structures,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.05522,0.07626,0.07016,1.00000,1.00000,1.00000
195,195,Electric,70225622110.68069,SU30,0.02110,0.18791,0.14949,0.16063,Structures,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.05142,0.07246,0.06636,1.00000,1.00000,1.00000
196,196,Wind and solar,13828813700.95988,SU60,0.03030,0.18791,0.14949,0.16063,Structures,0.11388,-0.00000,0.02213,0.11388,-0.00000,0.02213,Other Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,-0.00000,0.00100,0.06062,0.08166,0.07556,1.00000,1.00000,1.00000
197,197,Residential,1251223569158.91162,RES,0.01631,0.21047,0.18884,0.19488,Structures,0.25299,0.16095,0.17789,0.25299,0.16095,0.17789,Residential Buildings,0.03597,0.06121,0.05383,non-corporate,0.00910,0.00985,0.00958,0.05228,0.07752,0.07015,0.51912,0.42180,0.44688
198,198,Computers and Software,398439404774.10364,,0.41304,0.10739,0.14910,0.13575,Equipment,-0.48048,0.00000,-0.09335,-0.06267,0.11451,0.08009,Computers and Software,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.44276,0.47104,0.46199,1.00000,1.00000,1.00000
199,199,Industrial Machinery,754098089403.83569,,0.10569,0.10739,0.14910,0.13575,Equipment,-0.48048,0.00000,-0.09335,-0.06267,0.11451,0.08009,Industrial Machinery,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.13541,0.16369,0.15464,1.00000,1.00000,1.00000
200,200,Instruments and Communications Equipment,847266959305.16626,,0.12485,0.10739,0.14910,0.13575,Equipment,-0.48048,-0.00000,-0.09335,-0.06267,0.11451,0.08009,Instruments and Communications Equipment,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.15457,0.18285,0.17380,1.00000,1.00000,1.00000
201,201,Intellectual Property,1681853383295.78247,,0.17644,0.10739,0.14910,0.13575,Intellectual Property,-0.48048,0.00000,-0.09335,-0.06267,0.11451,0.08009,Intellectual Property,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.20616,0.23444,0.22539,1.00000,1.00000,1.00000
204,204,Mining and Drilling Structures,2172847614881.23291,,0.05760,0.10739,0.14910,0.13575,Structures,-0.48048,0.00000,-0.09335,-0.06267,0.11451,0.08009,Mining and Drilling Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.08732,0.11560,0.10655,1.00000,1.00000,1.00000
205,205,Nonresidential Buildings,4551150305062.84180,,0.02561,0.14107,0.21039,0.18798,Structures,-0.15044,0.21106,0.13915,0.17423,0.30140,0.27571,Nonresidential Buildings,0.03825,0.07352,0.06217,corporate,0.00666,0.02216,0.01714,0.06385,0.09912,0.08778,0.42049,0.30199,0.33310
206,206,Office and Residential Equipment,213260346795.91928,,0.11933,0.10739,0.14910,0.13575,Equipment,-0.48048,-0.00000,-0.09335,-0.06267,0.11451,0.08009,Office and Residential Equipment,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.14905,0.17733,0.16828,1.00000,1.00000,1.00000
207,207,Other Equipment,337069776280.60559,,0.15074,0.10739,0.14910,0.13575,Equipment,-0.48048,0.00000,-0.09335,-0.06267,0.11451,0.08009,Other Equipment,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.18046,0.20874,0.19969,1.00000,1.00000,1.00000
208,208,Other Industrial Equipment,1055995584198.92261,,0.09750,0.10739,0.14910,0.13575,Equipment,-0.48048,0.00000,-0.09335,-0.06267,0.11451,0.08009,Other Industrial Equipment,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.12722,0.15550,0.14645,1.00000,1.00000,1.00000
209,209,Other Structures,1869521471202.14795,,0.02290,0.10756,0.14940,0.13601,Structures,-0.47845,0.00130,-0.09193,-0.06122,0.11566,0.08129,Other Structures,0.02976,0.05808,0.04901,corporate,-0.00182,0.00672,0.00398,0.05266,0.08097,0.07191,0.99712,0.99654,0.99669
210,210,Residential Buildings,333776430841.08838,,0.01631,0.13048,0.19616,0.17472,Structures,-0.23720,0.17039,0.09002,0.11195,0.26539,0.23437,Residential Buildings,0.03556,0.06991,0.05881,corporate,0.00398,0.01855,0.01378,0.05188,0.08623,0.07513,0.52240,0.39695,0.43142
211,211,Transportation Equipment,965295479648.01782,,0.14020,0.10739,0.14910,0.13575,Equipment,-0.48048,-0.00000,-0.09335,-0.06267,0.11451,0.08009,Transportation Equipment,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.16992,0.19820,0.18915,1.00000,1.00000,1.00000
212,212,Computers and Software,133772595225.89632,,0.41707,0.18791,0.14949,0.16063,Equipment,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Computers and Software,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.44740,0.46843,0.46233,1.00000,1.00000,1.00000
213,213,Industrial Machinery,170693910596.16437,,0.10585,0.18791,0.14949,0.16063,Equipment,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Industrial Machinery,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.13618,0.15721,0.15111,1.00000,1.00000,1.00000
214,214,Instruments and Communications Equipment,352265040694.83380,,0.13114,0.18791,0.14949,0.16063,Equipment,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Instruments and Communications Equipment,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.16146,0.18249,0.17639,1.00000,1.00000,1.00000
215,215,Intellectual Property,387169616704.21753,,0.18561,0.18791,0.14949,0.16063,Intellectual Property,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Intellectual Property,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.21593,0.23696,0.23086,1.00000,1.00000,1.00000
218,218,Mining and Drilling Structures,337164385118.76697,,0.06203,0.18791,0.14949,0.16063,Structures,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Mining and Drilling Structures,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.09236,0.11339,0.10729,1.00000,1.00000,1.00000
219,219,Nonresidential Buildings,2863254694937.15771,,0.02432,0.21975,0.20062,0.20603,Structures,0.29831,0.19951,0.21841,0.29831,0.19951,0.21841,Nonresidential Buildings,0.03829,0.06416,0.05662,non-corporate,0.01142,0.01280,0.01237,0.06261,0.08848,0.08094,0.42130,0.32867,0.35172
220,220,Office and Residential Equipment,108443653204.08075,,0.12040,0.18791,0.14949,0.16063,Equipment,0.11388,-0.00000,0.02213,0.11388,-0.00000,0.02213,Office and Residential Equipment,0.03032,0.05136,0.04526,non-corporate,0.00345,-0.00000,0.00100,0.15073,0.17176,0.16566,1.00000,1.00000,1.00000
221,221,Other Equipment,175872223719.39435,,0.15009,0.18791,0.14949,0.16063,Equipment,0.11388,-0.00000,0.02213,0.11388,-0.00000,0.02213,Other Equipment,0.03032,0.05136,0.04526,non-corporate,0.00345,-0.00000,0.00100,0.18042,0.20145,0.19535,1.00000,1.00000,1.00000
222,222,Other Industrial Equipment,349865415801.07751,,0.12282,0.18791,0.14949,0.16063,Equipment,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Other Industrial Equipment,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.15315,0.17418,0.16808,1.00000,1.00000,1.00000
223,223,Other Structures,598505528797.85229,,0.02518,0.18806,0.14972,0.16084,Structures,0.11493,0.00113,0.02324,0.11493,0.00113,0.02324,Other Structures,0.03036,0.05142,0.04531,non-corporate,0.00349,0.00006,0.00105,0.05554,0.07660,0.07049,0.99735,0.99693,0.99703
224,224,Residential Buildings,1251223569158.91162,,0.01631,0.21047,0.18884,0.19488,Structures,0.25299,0.16095,0.17789,0.25299,0.16095,0.17789,Residential Buildings,0.03597,0.06121,0.05383,non-corporate,0.00910,0.00985,0.00958,0.05228,0.07752,0.07015,0.51912,0.42180,0.44688
225,225,Transportation Equipment,319214520351.98218,,0.15422,0.18791,0.14949,0.16063,Equipment,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Transportation Equipment,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.18455,0.20558,0.19948,1.00000,1.00000,1.00000
226,226,Equipment,4571425640406.57031,,0.14538,0.10739,0.14910,0.13575,Equipment,-0.48048,0.00000,-0.09335,-0.06267,0.11451,0.08009,Equipment,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.17510,0.20338,0.19433,1.00000,1.00000,1.00000
230,230,Structures,8927295821987.31055,,0.03248,0.12546,0.18217,0.16389,Structures,-0.28303,0.12613,0.04552,0.07905,0.22620,0.19693,Structures,0.03429,0.06637,0.05607,corporate,0.00271,0.01501,0.01104,0.06677,0.09885,0.08855,0.68611,0.62088,0.63806
231,231,Equipment,1610127359593.42920,,0.15633,0.18791,0.14949,0.16063,Equipment,0.11388,0.00000,0.02213,0.11388,0.00000,0.02213,Equipment,0.03032,0.05136,0.04526,non-corporate,0.00345,0.00000,0.00100,0.18665,0.20769,0.20159,1.00000,1.00000,1.00000
235,235,Structures,5050148178012.68848,,0.02496,0.21157,0.18826,0.19488,Structures,0.25866,0.15894,0.17788,0.25866,0.15894,0.17788,Structures,0.03624,0.06106,0.05383,non-corporate,0.00937,0.00971,0.00958,0.06120,0.08602,0.07879,0.55244,0.47576,0.49506
236,236,Overall,20307631130712.19531,,0.06162,0.12414,0.17988,0.16199,Overall,-0.29567,0.11845,0.03728,0.06998,0.21940,0.18999,Overall,0.03396,0.06579,0.05559,corporate,0.00238,0.01444,0.01056,0.09558,0.12741,0.11721,0.60954,0.58087,0.58842
237,237,Overall,17036588869287.80469,,0.02639,0.21342,0.19186,0.19807,Overall,0.26805,0.17119,0.18991,0.26805,0.17119,0.18991,Overall,0.03671,0.06197,0.05463,non-corporate,0.00984,0.01061,0.01038,0.06310,0.08836,0.08102,0.28100,0.25826,0.26398
